file_name,text,caption
ito_miku_001_001.wav,こんにちは伊藤美久です 10月12日生まれの天秤座です,若い女性が、元気よく明るい声で話している。
ito_miku_001_002.wav,好きなものは特撮ヒーローと読書です。,若い女性が、元気よく明るい声で話している。
ito_miku_001_003.wav,ヒーローは弟がいるので一緒に見ていたのがきっかけで好きになりまして。,若い女性が、元気よく明るい声で話している。
ito_miku_001_004.wav,読書は特に日常や旅について書かれたエッセイが好きです。,若い女性が、元気よく明るい声で話している。
ito_miku_001_005.wav,私も誰かの好きを後押しできる、そんな表現者でありたいと思っています。,若い女性が、元気よく明るい声で話している。
ito_miku_002_001.wav,そうよ。お父さんはね、昔サーフィンの選手だったの。,若い女性が、元気よく明るい声で話している。
ito_miku_002_002.wav,このトロフィーはその時のもの。だからきっとあなたも海が好きなのね。,若い女性が、元気よく明るい声で話している。
ito_miku_002_003.wav,お母さんはここから、お父さんが波に乗る姿を見るのが好きだった。,若い女性が、元気よく明るい声で話している。
ito_miku_002_004.wav,あなたもいつか夢を見つけられる。,若い女性が、元気よく明るい声で話している。
ito_miku_002_005.wav,大丈夫。ずっとそばにいるから。,若い女性が、元気よく明るい声で話している。
ito_miku_003_001.wav,剣道は礼節を重んじ、心身を鍛錬する。,若い女性が、元気よく明るい声で話している。
ito_miku_003_002.wav,剣道の理念すら理解できていないなんて,若い女性が、元気よく明るい声で話している。
ito_miku_003_003.wav,部活だからって生半可な気持ちでやられては困るの,若い女性が、元気よく明るい声で話している。
ito_miku_003_004.wav,あなたには才能はあるかもしれない。でもそれだけではいつか剣が乱れる。,若い女性が、元気よく明るい声で話している。
ito_miku_003_005.wav,今のあなたでは私から一本も取れないでしょうね,若い女性が、元気よく明るい声で話している。
ito_miku_004_001.wav,さて今夜は街の気になるスポットを徹底調査,若い女性が、元気よく明るい声で話している。
ito_miku_004_002.wav,ロケに向かった出演者を待ち受けていたのは,若い女性が、元気よく明るい声で話している。
ito_miku_004_003.wav,急に始まるドボンクイズにスタジオ騒然!,若い女性が、元気よく明るい声で話している。
ito_miku_004_004.wav,笑い有りコント有り!今夜も最後までお楽しみに!,若い女性が、元気よく明るい声で話している。
ito_miku_005_001.wav,皆さんこんにちは 今日もお料理チャンネル見てくれてありがとうございます本日作っていくのはパスタです何パスタって?まぁ見てればわかる,若い女性が、元気よく明るい声で話している。
ito_miku_005_002.wav,なりますよーってあれ?,若い女性が、元気よく明るい声で話している。
ito_miku_005_003.wav,冷蔵庫にトマトないあ、会話え、メモない,若い女性が、元気よく明るい声で話している。
ito_miku_005_004.wav,今日のお料理チャンネルは以上ですよろしくおねがいします,若い女性が、元気よく明るい声で話している。
