file_name,text,caption
VO_JA_Ganyu_About_Keqing_-_Changing_Perspective_001.wav,最近彼女は、壁水の貿易ルートを修復する案を自ら話してきて、,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Keqing_-_Changing_Perspective_002.wav,君ならどうするかって聞いてきました,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Keqing_-_Changing_Perspective_003.wav,私たちが話した案は、弟くんと比べたらまだまだでした。,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Keqing_-_Changing_Perspective_004.wav,でも、彼女の定訓に対する想いが伝わってきて。,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Shenhe_001.wav,私は彼女のことをよく知っているわけではありません,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Shenhe_002.wav,龍雲真君から,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Shenhe_003.wav,彼女は気性が荒く,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Shenhe_004.wav,心を抑えなければ周囲に大きな危害を与えてしまうと聞きました,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Shenhe_005.wav,普段、暇を持て余しすぎているからかもしれませんね,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Shenhe_006.wav,私が彼女に仕事をお勧めした方がいいのでしょうか?,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Us_-_Requests_001.wav,人間の話をもっと理解したい,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Us_-_Requests_002.wav,特に、人間に対するあなたの考え方と評価を知りたいです。,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Us_-_Requests_003.wav,えっと、だってあなたは、テイワット大陸の普通の人間と違いますから。,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Us_-_Requests_004.wav,私も ぜひ私といろいろ交流してほしいです,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Xiangling_002.wav,でも二人はあまり行かないことにしています,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Xiangling_003.wav,あそこには、食事の香りが満ちていて、いざ釣られて注文したら。,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Xiangling_004.wav,僕を我慢できません,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Yanfei_001.wav,蓮姫さんですか。彼女は子供の頃からすでに。,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Yanfei_002.wav,契約を守ってこそ幸せな生活が送れるということを理解していました,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Yanfei_003.wav,その彼女も今は立派に育ち,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Yanfei_004.wav,ティーユへの有名人になられています,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Yanfei_005.wav,法律家の仕事は煩雑なものが多いですが,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Yanfei_006.wav,それをたやすくこなす彼女を見て,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Yanfei_007.wav,私もとても安心できました,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Yaoyao_001.wav,そうようですか。総務司の知り合いに頼まれて、戦場に行かないように彼女の世話をしています。,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Yaoyao_002.wav,総務省の業務範囲ですか,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_About_Yaoyao_003.wav,うーん、わ、わかりません,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_After_the_Rain_001.wav,ん? 晴れましたか? いつの間に?,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Ally_at_Low_HP_02_001.wav,えっと……,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Birthday_001.wav,お誕生日おめでとうございます!,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Birthday_002.wav,今までお世話になったのに、プレゼントも用意していないなんて。,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Birthday_003.wav,後ろにあるもの?え、見たんですか?,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Birthday_004.wav,失敗した精神のお菓子です,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Birthday_005.wav,完璧に作りたいと思ったのに,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Birthday_006.wav,お、美味しいですか?,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Chat_-_Anxious_001.wav,仕事仕事がまだ終わってません 休んでいいのでしょうか,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Chat_-_Relaxed_001.wav,穏やかな雰囲気 とても好きです,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Elemental_Burst_03_001.wav,この仕事は排除するべきですね,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Fallen_02_001.wav,契約は、まだ終わっていない…,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Favorite_Food_001.wav,つゆを飲み、稲を食す,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Favorite_Food_002.wav,それが私のポリシーです。だから…,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Favorite_Food_003.wav,あの美味しそうな船長賞を,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Favorite_Food_004.wav,私の視界から消してください,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Good_Afternoon_002.wav,お昼寝しないと 要件がなければ失礼しますね,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Good_Morning_001.wav,ん?どこか変ですか?あまり光をじっと見ながら…,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Hello_001.wav,わかりました。派遣の契約はできましたので、ご確認を。,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Hello_002.wav,では今からあなたのために。,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Hello_003.wav,私のサインがないですか?確認しますね,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Hello_004.wav,名前は、か、カンウです。,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Hello_005.wav,これでいいですね 仕事内容は何でしょうか,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Interesting_Facts_-_Name_001.wav,リーエーのワンちゃんたちには名前をつけました,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Interesting_Facts_-_Name_002.wav,でも一部のワンちゃんは、違う名前で呼んでも反応するんです。,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Interesting_Facts_-_Name_003.wav,私は誰かに違う名前で呼ばれてもきっと反応できません,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Least_Favorite_Food_001.wav,私たち一族は厳しい菜食主義者です,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Least_Favorite_Food_002.wav,肉料理は遠慮させていただきます,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Least_Favorite_Food_003.wav,野菜団子に入れてもダメです。ダメです。,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Least_Favorite_Food_004.wav,ダメですから匂いでわかります,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Low_HP_01_001.wav,私が戦場から離れたせいです,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Low_HP_02_001.wav,あれ?,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_Low_HP_03_001.wav,エネルギー補充が必要です,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_More_About_Ganyu_-_02_001.wav,タンウのことをもっと知りたい?,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_More_About_Ganyu_-_02_002.wav,な、なにこの仕事……………………………………………………,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_More_About_Ganyu_-_02_003.wav,そ、そんなの対応したことありません,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_More_About_Ganyu_-_02_005.wav,昨年末の仕事の報告の暗証はどうですか?,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_More_About_Ganyu_-_02_006.wav,え、ダメですか?,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_More_About_Ganyu_-_03_001.wav,仕事ですから,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_More_About_Ganyu_-_03_002.wav,仕事の対応するのに恥ずかしく感じる必要はありません,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_More_About_Ganyu_-_03_003.wav,ミカサリ?,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_More_About_Ganyu_-_03_004.wav,実は、角です。,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_More_About_Ganyu_-_03_005.wav,私には、千獣、麒麟の血が流れています。,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_More_About_Ganyu_-_03_006.wav,では、この秘密保持契約書にサインしてください。,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_More_About_Ganyu_-_05_001.wav,話し相手になってくれて ありがとうございます,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_More_About_Ganyu_-_05_002.wav,十数年間口にしなかったことまで話したような気がします,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_More_About_Ganyu_-_05_003.wav,こうして期待続けたら、いつか秘書以外の仕事もできるのでしょうか。,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_More_About_Ganyu_-_05_004.wav,以上の時間をかけたらきっと重大なミスはしないはずです,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
VO_JA_Ganyu_When_It_Rains_-_Worries_001.wav,貧運商会が栽培した芸商花には十分の梅雨が必要ですが、脇交通の方たちは雨の後のぬかるんでいる山道が嫌い。,穏やかで優しい若い女性が、落ち着いた静かな声で丁寧に話している。
