file_name,text,caption
01昼_01_水無月の会遇_002.wav,ありがとうございました。,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_003.wav,今日は晴れだと聞いていたのです,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_004.wav,傘も持たずにのんびりお散歩をして,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_005.wav,茶屋で少しばかり談笑していましたら,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_006.wav,このお天気。突然の雨にびっくりして、軒先でどうするか悩んでいたら、,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_007.wav,茶屋のご主人が傘を貸してくれまして。,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_008.wav,それが珍しい和傘でしてね,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_009.wav,今の私にぴったりだからって,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_010.wav,おかげさまで濡れずに帰ってこられました,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_011.wav,ただ、気温がぎゅーっと下がって寒くなりまして。,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_012.wav,囲炉裏の火で温まろうと思い,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_013.wav,部屋にお邪魔しました。もう梅雨の時期ですからね。,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_014.wav,囲炉裏の火はそろそろしまってもいいんじゃないかなと考えていたのですがまだまだ必要そうです,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_015.wav,コシキユカシイを売りにしている親戸だということは、重々承知しているのですが、時々、,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_016.wav,文明の力の誘惑に負けてしまいそうになる時もあるのです,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_017.wav,でもでも、それは一時的な感情でして。,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_018.wav,しばらくちゃんと思いを巡らせれば,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_019.wav,やっぱりこれでいいんだ,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_020.wav,といった形に落ち着きます。ということで、,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_021.wav,囲炉裏の火は大事ですよね,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_022.wav,大抵私の帰りを待ちわびてくださるなんて,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_023.wav,ありがとうございます,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_024.wav,ああ申し遅れました,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_025.wav,私は一位と言います,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_026.wav,そうそう電話口でそのままお部屋へどうぞと促していたのも私です,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_027.wav,こうなることを予測して,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_028.wav,ではありません,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_029.wav,もしもの時のためにと思ったまでです,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_030.wav,予定としてはお部屋でちんまりとお待ちしているはずだったのですが,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_031.wav,でもでも,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_032.wav,初対面がこうしたトラブルだと妙に印象に残ったりするとも言いますし,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_033.wav,怪我の巧妙棚からボタ持ち,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_034.wav,ひょうたんからごま,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_035.wav,いい方に転んだんじゃないかなと,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_036.wav,それにしても,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_037.wav,雨、強くなってます。,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_038.wav,屋内だというのにバタバタと大きく聞こえてきます,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_039.wav,外の景色は……,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_040.wav,あまり景色を楽しむといったことはできそうにないですね,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_041.wav,アメアメ,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_042.wav,旦那さんは雨は嫌いですか?,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_043.wav,あたしはどちらかというと,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_044.wav,苦手ではあります濡れると大変ですし田舎町ですから地面もぬかるんで泥が跳ねたりしますし,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_045.wav,それも不正の一つだとしても,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_046.wav,苦手なのは苦手です,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_047.wav,ですけども雨の匂いは好きです,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_048.wav,あの独特のこれから雨が降るぞーって時に香る,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_049.wav,匂いです。今日みたいな土砂降りでは感じにくいのですが。,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_050.wav,明日は…,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_051.wav,晴れるといいですね。何度もお越しくださってるとしても。,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_052.wav,外を歩いたりできないのは面白くないと思いますし。,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_053.wav,夕刻を回りましたし今日のところはひとまず,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_054.wav,お宿で過ごすしかありません,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_055.wav,その分、私がいろいろとおもてなしをさせていただきます。,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_056.wav,緊張していますか?,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
01昼_01_水無月の会遇_057.wav,大丈夫です。私もこう見えて緊張しています。,低く落ち着いた声の大人の女性が、余裕を持って静かに話している。
