file_name,text,caption
td_001_001.wav,またお下がりならぬお上がりをもらってしまった,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_002_001.wav,この歌をアダルティに歌いこなしてみせるわ,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_003_001.wav,あら、よそ見しちゃダメよ,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_004_001.wav,ババ好みは視線で殺すってね違うわよ睨んでるんじゃないのセクシーセクシー,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_005_001.wav,アイドルって毎日が刺激的よね それともこれはナムコプロだからなのかしら,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_006_001.wav,亀の甲より年の甲。熟したレディの渋み、わかってきた?これからもリードしてあげるぞ。,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_007_001.wav,ってたものね,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_008_001.wav,アドバイスありがとう、プロデューサー!,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_009_001.wav,プロデューサーのおかげでうまくいったわ。これからも頼りにしてるわよ。,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_010_001.wav,どこを見てるの目の前にいるでしょ 目の前に,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_011_001.wav,まだまだ1センチくらいは伸びしろがあるはず,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_012_001.wav,実習練の成果、得てきたようね,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_013_001.wav,成長を実感してるわ! 身長の話じゃないわよ!,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_014_001.wav,これが大人の実力よ,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_015_001.wav,ババ好みは視線で殺すってね違うわよ睨んでるんじゃないのセクシーセクシー,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_016_001.wav,膝枕で耳クッキーとか若い子は喜ぶのかしらプロデューサーお姉さんあらいない,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_017_001.wav,トップアイドルへの道は険しいわよ,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_018_001.wav,ふぅ、こう忙しいと大人は落ち着かないわね,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_019_001.wav,コノミお姉さんに任せなさい,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_020_001.wav,私のセクシーで火傷するわよ,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_021_001.wav,私、アイドルになって正解だったのね。だって、このセクシーさを活かせるぴったりな仕事だもの。,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_022_001.wav,私のアダルトな歌声にみんなメロメロだったわね,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_023_001.wav,どう?私もなかなかやるでしょ?,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_025_001.wav,お疲れ様。いいレッスンだったわね。,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_026_001.wav,セクシーすぎるって罪よね。,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_027_001.wav,さて今日もやることがいっぱいね 一緒に頑張りましょうプロデューサー,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_028_001.wav,と嬉しいわ,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_029_001.wav,3周年!,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_030_001.wav,セカンド兄2周年ありがとう,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_032_001.wav,どうかしら、結構いい感じじゃない?,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_033_001.wav,私の新しい魅力どんどん見つけてね,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_034_001.wav,ありがとう、プロデューサー。これからも仲良くやっていきましょうね。,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_035_001.wav,コツはだいたい掴んだわよ,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_036_001.wav,不意打ちで切るのはやめてってレディにも心の準備ってものがあるんだからね,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_037_001.wav,私の計算されたチラリズムに惑わされなさいチラッ,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_038_001.wav,アイドルマスターミリオンライブ シアターで,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_039_001.wav,酸いも甘いも噛み分ける私をアイドルとして持ち上げなすほ、ほんとに持ち上げないで,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_040_001.wav,上達に近道はないわ。一歩ずつ前に進んでいきましょう。,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_041_001.wav,何?つま先立ちなんてしてないわよ,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_042_001.wav,アクシーが、あしている!,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_043_001.wav,だったわね,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_044_001.wav,お姉さんについてきなさい,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_045_001.wav,渾身のセクシーポーズ、特別に見ていいわよ。谷間がホラーね。真横から見るの禁止!,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_046_001.wav,アダルティーな魅力がアップしちゃったわねアイドルとしてもっと成長してみせるわ,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_047_001.wav,ノーセクシーノーライフよ!この調子でいきましょう!,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_048_001.wav,この調子で次も頑張りましょう,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_049_001.wav,プロデューサー、今度旅行でもどう?付き添いがいると楽だしそれだけよ、それだけ,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
td_050_001.wav,この歌が好きなの?うふふ、プロデューサーらしいわね!,クールビューティーな大人の女性が、艶っぽく落ち着いた声で、余裕を持って親密に話している。
